Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Ürün puan sayısı (product.metafields.reviews.rating_count),Renk (product.metafields.shopify.color-pattern),Hedef Cinsiyet (product.metafields.shopify.target-gender),Tamamlayıcı ürünler (product.metafields.shopify--discovery--product_recommendation.complementary_products),Alakalı ürünler (product.metafields.shopify--discovery--product_recommendation.related_products),İlgili ürün ayarları (product.metafields.shopify--discovery--product_recommendation.related_products_display),Ürün tanıtımlarında ara (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
karaca-jungle-par-a-pastak-m-cm,Karaca Jungle Parça Pastakımı cm,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Materyal:</strong> Porselen</li>
  <li>
<strong>Parça Sayısı:</strong> 6</li>
  <li>
<strong>Renk:</strong> Çok Renkli</li>
  <li>
<strong>Boyut/Ebat:</strong> 19 x 19</li>
  <li>
<strong>Özellik:</strong> Belirtilmemiş</li>
  <li>
<strong>Tema / Stil:</strong> Hayvan Desenli</li>
  <li>
<strong>Şekil:</strong> Yuvarlak</li>
  <li>
<strong>Ürün Tipi:</strong> Pasta Tabağı</li>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraTabakYemek TabağıKaraca Yemek TabağıJungle 6 Parça Pasta Takımı 19 cm,"EvveMobilyaSofra&Mut, TrendyolKaracaEvveMo, ÇokRenkli",true,Title,Default Title,,,,,,,,karaca-jungle-par-a-pastak-m-cm,500.0,shopify,50,deny,manual,746.35,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_7e719121-10db-4f57-9fe6-db0d93bbd61a.jpg?v=1746215268,1,Karaca Jungle Parça Pastakımı cm,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
karaca-jungle-par-a-pastak-m-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_b1423ddd-0b38-421b-9490-df5408a11073.jpg?v=1746215268,2,Karaca Jungle Parça Pastakımı cm - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-jungle-par-a-pastak-m-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_ca9ba435-3897-46e5-8b86-b047c18ddad2.jpg?v=1746215268,3,Karaca Jungle Parça Pastakımı cm - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-jungle-par-a-pastak-m-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_48139af9-f53a-4849-b61d-8835b97b7e66.jpg?v=1746215268,4,Karaca Jungle Parça Pastakımı cm - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-jungle-par-a-pastak-m-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_7189d519-49e1-48b7-93d6-74e9bd1854e8.jpg?v=1746215268,5,Karaca Jungle Parça Pastakımı cm - Görsel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-jungle-par-a-pastak-m-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_b3d5e34a-37a5-4c05-b0fc-fb01d8eb381e.jpg?v=1746215268,6,Karaca Jungle Parça Pastakımı cm - Görsel 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-jungle-par-a-pastak-m-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_4ebd0f5b-ee10-4cd3-ab87-88fcfc243c20.jpg?v=1746215268,7,Karaca Jungle Parça Pastakımı cm - Görsel 7,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-jungle-par-a-pastak-m-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_00210a04-59d3-419b-b5f7-b6feb85715e1.jpg?v=1746215268,8,Karaca Jungle Parça Pastakımı cm - Görsel 8,,,,,,,,,,,,,,,,,,,,,,,,,,,
keramika-lemon-glow-ege-pastaba-cm-par-a,Keramika Lemon Glow Ege Pastabağı Cm Parça,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Materyal:</strong> Stoneware</li>
  <li>
<strong>Parça Sayısı:</strong> 4</li>
  <li>
<strong>Renk:</strong> Çok Renkli</li>
  <li>
<strong>Boyut/Ebat:</strong> 20 cm</li>
  <li>
<strong>Özellik:</strong> Mikrodalgada Kullanılabilir</li>
  <li>
<strong>Tema / Stil:</strong> Modern</li>
  <li>
<strong>Şekil:</strong> Yuvarlak</li>
  <li>
<strong>Ürün Tipi:</strong> Pasta Tabağı</li>
  <li>
<strong>Menşei:</strong> TR</li>
  <li>
<strong>Üretici Bilgisi:</strong> ÜNSA MADENCİLİK TURİZM ENERJİ SERAMİK ORMAN ÜRÜNLERİ ELEKTRİK ÜRETİM SANAYİ VE TİCARET ANONİM ŞİRKETİ, KERAMIKA 1. ORGANİZE SANAYİ BÖLGESİ MAH. NECATİ ÜNAL CAD. No:1, unsamadencilik@hs01.kep.tr</li>
  <li>
<strong>Paket Görseli (arka):</strong> https://cdn.dsmcdn.com/spm-product-image/prod/2240/e075bfd5-d2e9-4e9a-ab3e-32f1eaa93afb/tabakkutu_1.png</li>
  <li>
<strong>Paket Görseli (ön):</strong> https://cdn.dsmcdn.com/spm-product-image/prod/2240/61b2a1e2-e7c2-4c40-80ff-356451992a5d/tabakkutu_2.png</li>
  <li>
<strong>Bakım Talimatları (Gıda Temas):</strong> Gıda ile temas güvenlidir.</li>
  <li>
<strong>Gıda Temas Sembolü:</strong> Evet</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraTabakYemek TabağıKeramika Yemek TabağıLemon Glow Ege Pasta Tabağı 20 Cm 4 Parça 22637,"EvveMobilyaSofra&Mut, TrendyolKeramikaEvve, ÇokRenkli",true,Title,Default Title,,,,,,,,keramika-lemon-glow-ege-pastaba-cm-par-a,500.0,shopify,50,deny,manual,519.90,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_f10a155e-e364-4c6e-8885-3a5784f0122e.jpg?v=1746215240,1,Keramika Lemon Glow Ege Pastabağı Cm Parça,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
keramika-lemon-glow-ege-pastaba-cm-par-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_b290b731-22b1-461d-8a7b-f7245c9e2b6f.jpg?v=1746215240,2,Keramika Lemon Glow Ege Pastabağı Cm Parça - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
keramika-lemon-glow-ege-pastaba-cm-par-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_41693ca0-5cc5-4d71-be82-0523a2fbc46d.jpg?v=1746215240,3,Keramika Lemon Glow Ege Pastabağı Cm Parça - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
keramika-lemon-glow-ege-pastaba-cm-par-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_3df76aae-df59-44b0-bec8-3826532e8ffa.jpg?v=1746215240,4,Keramika Lemon Glow Ege Pastabağı Cm Parça - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
keramika-lemon-glow-ege-pastaba-cm-par-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_7d4c8f8f-9a98-4877-b1db-69eb9ee758a9.jpg?v=1746215240,5,Keramika Lemon Glow Ege Pastabağı Cm Parça - Görsel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
keramika-lemon-glow-ege-pastaba-cm-par-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_7ff55bf8-e41f-48a4-b562-4d019f7e50fa.jpg?v=1746215240,6,Keramika Lemon Glow Ege Pastabağı Cm Parça - Görsel 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
genel-markalar-mavi-gelincik-adet-servis-pastaba,Genel Markalar Mavi gelincik adet servis/pastabağı,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Materyal:</strong> Seramik</li>
  <li>
<strong>Parça Sayısı:</strong> 6</li>
  <li>
<strong>Renk:</strong> Mavi</li>
  <li>
<strong>Boyut/Ebat:</strong> 20 x 20</li>
  <li>
<strong>Özellik:</strong> Mikrodalgada Kullanılabilir</li>
  <li>
<strong>Tema / Stil:</strong> Çiçekli</li>
  <li>
<strong>Şekil:</strong> Yuvarlak</li>
  <li>
<strong>Ürün Tipi:</strong> Servis Tabağı</li>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraTabakYemek Tabağı,"EvveMobilyaSofra&Mut, Mavi, TrendyolEvveMobilyaS",true,Title,Default Title,,,,,,,,genel-markalar-mavi-gelincik-adet-servis-pastaba,500.0,shopify,50,deny,manual,569.25,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_c9e04df6-f4c9-4774-94da-c608c51d18c0.jpg?v=1746215193,1,Genel Markalar Mavi gelincik adet servis/pastabağı,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
genel-markalar-mavi-gelincik-adet-servis-pastaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_96421c3e-6d84-4927-9027-90f1a37868e2.jpg?v=1746215193,2,Genel Markalar Mavi gelincik adet servis/pastabağı - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
genel-markalar-mavi-gelincik-adet-servis-pastaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_dbad1c51-aaea-430d-80c8-e6164c1f0dc9.jpg?v=1746215193,3,Genel Markalar Mavi gelincik adet servis/pastabağı - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
meralp-mermer-sunumluk-alt-n-l-set-pasta-sunumu-metal-profil-ayak,"MERALP Mermer Sunumluk Altın 'lü Set Pasta Sunumu, Metal Profil Ayak","<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Materyal:</strong> Mermer</li>
  <li>
<strong>Parça Sayısı:</strong> 3</li>
  <li>
<strong>Renk:</strong> Altın</li>
  <li>
<strong>Boyut/Ebat:</strong> 30 x 30</li>
  <li>
<strong>Özellik:</strong> BPA Free</li>
  <li>
<strong>Tema / Stil:</strong> Klasik</li>
  <li>
<strong>Şekil:</strong> Dikdörtgen</li>
  <li>
<strong>Ürün Tipi:</strong> Sunum Tabağı</li>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraTabakYemek Tabağı,"Altın, EvveMobilyaSofra&Mut, TrendyolEvveMobilyaS",true,Title,Default Title,,,,,,,,meralp-mermer-sunumluk-alt-n-l-set-pasta-sunumu-metal-profil-ayak,500.0,shopify,50,deny,manual,976.35,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_bab1987c-a80b-480d-8b52-a152c47a37dd.jpg?v=1746215156,1,"MERALP Mermer Sunumluk Altın 'lü Set Pasta Sunumu, Metal Profil Ayak",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
meralp-mermer-sunumluk-alt-n-l-set-pasta-sunumu-metal-profil-ayak,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/2_org_zoom_54f68b8a-bcb6-46a5-9128-4fbaa3ca3a32.jpg?v=1746215156,2,"MERALP Mermer Sunumluk Altın 'lü Set Pasta Sunumu, Metal Profil Ayak - Görsel 2",,,,,,,,,,,,,,,,,,,,,,,,,,,
meralp-mermer-sunumluk-alt-n-l-set-pasta-sunumu-metal-profil-ayak,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/3_org_zoom_fcaed525-e8b4-4f77-8210-dbcca40d7643.jpg?v=1746215156,3,"MERALP Mermer Sunumluk Altın 'lü Set Pasta Sunumu, Metal Profil Ayak - Görsel 3",,,,,,,,,,,,,,,,,,,,,,,,,,,
meralp-mermer-sunumluk-alt-n-l-set-pasta-sunumu-metal-profil-ayak,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/4_org_zoom_0e664155-bbec-4b49-8168-03f29c673f5d.jpg?v=1746215156,4,"MERALP Mermer Sunumluk Altın 'lü Set Pasta Sunumu, Metal Profil Ayak - Görsel 4",,,,,,,,,,,,,,,,,,,,,,,,,,,
meralp-mermer-sunumluk-alt-n-l-set-pasta-sunumu-metal-profil-ayak,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/5_org_zoom_63185160-6502-40f8-96d1-c419bdc840cc.jpg?v=1746215156,5,"MERALP Mermer Sunumluk Altın 'lü Set Pasta Sunumu, Metal Profil Ayak - Görsel 5",,,,,,,,,,,,,,,,,,,,,,,,,,,
evimsepette-par-alfa-serisi-kahvalt-sunum-seti-taba,EvimSepette Parçalfa Serisi Kahvaltı Sunum Seti&tabağı,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Materyal:</strong> Seramik</li>
  <li>
<strong>Parça Sayısı:</strong> 6+</li>
  <li>
<strong>Renk:</strong> Beyaz</li>
  <li>
<strong>Boyut/Ebat:</strong> 23 x 13</li>
  <li>
<strong>Özellik:</strong> BPA Free</li>
  <li>
<strong>Tema / Stil:</strong> Klasik</li>
  <li>
<strong>Şekil:</strong> Oval</li>
  <li>
<strong>Ürün Tipi:</strong> Sunum Tabağı</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraTabakYemek TabağıEvimSepette Yemek Tabağı13 Parça Alfa Serisi Kahvaltı Sunum Seti&tabağı,"Beyaz, EvveMobilyaSofra&Mut, TrendyolEvimSepetteE",true,Title,Default Title,,,,,,,,evimsepette-par-alfa-serisi-kahvalt-sunum-seti-taba,500.0,shopify,50,deny,manual,486.20,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_56fa7592-1680-433e-87d6-bc7eeb036264.jpg?v=1746215126,1,EvimSepette Parçalfa Serisi Kahvaltı Sunum Seti&tabağı,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
evimsepette-par-alfa-serisi-kahvalt-sunum-seti-taba,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_699a1b82-1bb1-4b99-9f4f-bab32aa59bbb.jpg?v=1746215126,2,EvimSepette Parçalfa Serisi Kahvaltı Sunum Seti&tabağı - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Materyal:</strong> Seramik</li>
  <li>
<strong>Parça Sayısı:</strong> 6</li>
  <li>
<strong>Renk:</strong> Gri</li>
  <li>
<strong>Özellik:</strong> BPA Free</li>
  <li>
<strong>Tema / Stil:</strong> Modern</li>
  <li>
<strong>Şekil:</strong> Yuvarlak</li>
  <li>
<strong>Ürün Tipi:</strong> Pasta Tabağı</li>
  <li>
<strong>Menşei:</strong> TR</li>
  <li>
<strong>Üretici Bilgisi:</strong> KARACA ZÜCCACİYE TİCARET VE SANAYİ ANONİM ŞİRKETİ
E-Posta: karacamarketplace@karaca.com
Kep Adresi: karacazuccaciye.maliisler@hs03.kep.tr
Açık Adres: Cumhuriyet Mah. Yeni Yol 1 Sok. Now Bomonti Apt. No: 2 / 12 34380 Şişli İstanbul Türkiye, Adres Kodu: 3371525803</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraTabakYemek TabağıKaraca Yemek TabağıKüçük Prens Yeni 6 Parça Seramik Pasta Seti 20 Cm,"EvveMobilyaSofra&Mut, Gri, TrendyolKaracaEvveMo",true,Title,Default Title,,,,,,,,karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,500.0,shopify,50,deny,manual,862.48,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_dd0cb67f-de62-47dc-bbed-b59d4b8c2d93.jpg?v=1746215103,1,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_6aa02803-e4d1-4e6a-bd8b-0e81c71e4fee.jpg?v=1746215103,2,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_8914921f-3f31-4a81-a89a-866f4b23d25f.jpg?v=1746215103,3,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm - Görsel 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_32b68b59-39fc-4123-8723-d9198c5657a1.jpg?v=1746215103,4,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm - Görsel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_731b34b6-ee52-42f5-ace0-2d8835de0507.jpg?v=1746215103,5,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm - Görsel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_fa217174-e3e4-4314-942d-024358f00762.jpg?v=1746215103,6,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm - Görsel 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_13b5adc0-2a2d-4b8c-83eb-70f0ce87981a.jpg?v=1746215103,7,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm - Görsel 7,,,,,,,,,,,,,,,,,,,,,,,,,,,
karaca-k-k-prens-yeni-par-a-seramik-pasta-seti-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_9ab4157e-52ce-4cd4-9014-0acc6e795bfd.jpg?v=1746215103,8,Karaca Küçük Prens Yeni Parça Seramik Pasta Seti Cm - Görsel 8,,,,,,,,,,,,,,,,,,,,,,,,,,,
embazaar-dengeli-beslenme-taba-diyetaba-porsiyon-tabak-sa-l-kl-yemek-servisunum-denge-motivasyon,"EMBazaar Dengeli Beslenme Tabağı,diyetabağı,porsiyon Tabak,sağlıklı Yemek Servisunum Denge Motivasyon","<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Materyal:</strong> Seramik</li>
  <li>
<strong>Parça Sayısı:</strong> 1 Parça</li>
  <li>
<strong>Renk:</strong> Beyaz</li>
  <li>
<strong>Boyut/Ebat:</strong> 26 cm</li>
  <li>
<strong>Özellik:</strong> BPA Free</li>
  <li>
<strong>Tema / Stil:</strong> Modern</li>
  <li>
<strong>Şekil:</strong> Yuvarlak</li>
  <li>
<strong>Ürün Tipi:</strong> Servis Tabağı</li>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",turmarkt,,"Ev ve MobilyaSofra & MutfakSofraTabakYemek TabağıEMBazaar Yemek TabağıDengeli Beslenme Tabağı,diyet Tabağı,porsiyon Tabak,sağlıklı Yemek Servis Sunum Denge Motivasyon","Beyaz, EvveMobilyaSofra&Mut, TrendyolEMBazaarEvve",true,Title,Default Title,,,,,,,,embazaar-dengeli-beslenme-taba-diyetaba-porsiyon-tabak-sa-l-kl-yemek-servisunum-denge-motivasyon,500.0,shopify,50,deny,manual,321.88,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_dc14f37a-bad7-4b7f-928e-4e59e9b9eee9.jpg?v=1746215069,1,"EMBazaar Dengeli Beslenme Tabağı,diyetabağı,porsiyon Tabak,sağlıklı Yemek Servisunum Denge Motivasyon",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
embazaar-dengeli-beslenme-taba-diyetaba-porsiyon-tabak-sa-l-kl-yemek-servisunum-denge-motivasyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_41547b5f-65a9-45ba-8880-a4d26b84a3f4.jpg?v=1746215069,2,"EMBazaar Dengeli Beslenme Tabağı,diyetabağı,porsiyon Tabak,sağlıklı Yemek Servisunum Denge Motivasyon - Görsel 2",,,,,,,,,,,,,,,,,,,,,,,,,,,
embazaar-dengeli-beslenme-taba-diyetaba-porsiyon-tabak-sa-l-kl-yemek-servisunum-denge-motivasyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_0f79f254-79ed-4f7b-99d2-ee35dca32ea0.jpg?v=1746215069,3,"EMBazaar Dengeli Beslenme Tabağı,diyetabağı,porsiyon Tabak,sağlıklı Yemek Servisunum Denge Motivasyon - Görsel 3",,,,,,,,,,,,,,,,,,,,,,,,,,,
embazaar-dengeli-beslenme-taba-diyetaba-porsiyon-tabak-sa-l-kl-yemek-servisunum-denge-motivasyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_89f81468-dcb9-4c76-b920-4b9cef00ba06.jpg?v=1746215069,4,"EMBazaar Dengeli Beslenme Tabağı,diyetabağı,porsiyon Tabak,sağlıklı Yemek Servisunum Denge Motivasyon - Görsel 4",,,,,,,,,,,,,,,,,,,,,,,,,,,
embazaar-dengeli-beslenme-taba-diyetaba-porsiyon-tabak-sa-l-kl-yemek-servisunum-denge-motivasyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_8141b592-3e65-40e3-af07-1846c607f2bb.jpg?v=1746215069,5,"EMBazaar Dengeli Beslenme Tabağı,diyetabağı,porsiyon Tabak,sağlıklı Yemek Servisunum Denge Motivasyon - Görsel 5",,,,,,,,,,,,,,,,,,,,,,,,,,,
embazaar-dengeli-beslenme-taba-diyetaba-porsiyon-tabak-sa-l-kl-yemek-servisunum-denge-motivasyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_6eb838c5-9ad5-4c4b-bf32-3ea90cadf326.jpg?v=1746215069,6,"EMBazaar Dengeli Beslenme Tabağı,diyetabağı,porsiyon Tabak,sağlıklı Yemek Servisunum Denge Motivasyon - Görsel 6",,,,,,,,,,,,,,,,,,,,,,,,,,,
embazaar-dengeli-beslenme-taba-diyetaba-porsiyon-tabak-sa-l-kl-yemek-servisunum-denge-motivasyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_abf1d412-0fcb-4613-958b-cb871782afa3.jpg?v=1746215069,7,"EMBazaar Dengeli Beslenme Tabağı,diyetabağı,porsiyon Tabak,sağlıklı Yemek Servisunum Denge Motivasyon - Görsel 7",,,,,,,,,,,,,,,,,,,,,,,,,,,
k-tahya-porselen-moderna-li-cm-kase-tar-n,Kütahya Porselen Moderna Li Cm Kase Tarçın,"<h3>Ürün Özellikleri</h3>
<ul>
  <li>
<strong>Materyal:</strong> Porselen</li>
  <li>
<strong>Parça Sayısı:</strong> 6</li>
  <li>
<strong>Renk:</strong> Kahverengi</li>
  <li>
<strong>Boyut/Ebat:</strong> 22 x 20</li>
  <li>
<strong>Özellik:</strong> Mikrodalgada Kullanılabilir</li>
  <li>
<strong>Tema / Stil:</strong> Modern</li>
  <li>
<strong>Şekil:</strong> Yuvarlak</li>
  <li>
<strong>Ürün Tipi:</strong> Çukur Tabak</li>
  <li>
<strong>Menşei:</strong> TR</li>
</ul>",turmarkt,,Ev ve MobilyaSofra & MutfakSofraTabakYemek TabağıKütahya Porselen Yemek TabağıModerna 2 Li 20 Cm Kase Tarçın,"EvveMobilyaSofra&Mut, Kahverengi, TrendyolKütahyaPorse",true,Title,Default Title,,,,,,,,k-tahya-porselen-moderna-li-cm-kase-tar-n,500.0,shopify,50,deny,manual,425.50,,true,true,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_74a2b3e6-0ff8-4338-b1a0-1e8e6cca18dc.jpg?v=1746215034,1,Kütahya Porselen Moderna Li Cm Kase Tarçın,false,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
k-tahya-porselen-moderna-li-cm-kase-tar-n,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0149/4576/files/1_org_zoom_eedff2a1-07c0-4c67-b049-ec08d22ba120.jpg?v=1746215034,2,Kütahya Porselen Moderna Li Cm Kase Tarçın - Görsel 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
